customer_id,country,gender,age,balance,products_number,active_member,churn
15645355,Germany,Male,34,126729.41,1,1,1
15729557,Germany,Male,36,119984.07,1,0,1
15631436,France,Male,35,0,1,0,0
15583073,Spain,Female,56,0,1,1,1
15614361,Spain,Male,42,121490.05,1,1,0
15724684,Spain,Male,46,91897.8,1,0,0
15700083,Spain,Male,39,139443.75,2,0,0
15636541,Germany,Male,35,144961.97,1,1,0
15796015,Germany,Male,42,126041.02,1,1,0
15787222,Germany,Male,28,69459.05,2,1,0
15594270,France,Male,38,198338.77,2,1,0
15701524,France,Male,36,0,2,0,0
15645847,Germany,Male,35,109196.66,3,0,1
15708867,Spain,Female,38,134168.5,3,0,1
15613140,France,Male,34,0,1,1,0
15628893,France,Male,29,0,1,0,0
15764073,Spain,Female,36,0,2,1,0
15782879,France,Male,40,0,2,1,0
15635964,Germany,Male,65,120100.41,1,0,1
15726087,France,Female,62,0,1,1,0
15726313,Spain,Female,50,0,2,0,0
15578073,Spain,Male,22,0,2,0,0
15786249,Spain,Male,30,0,2,0,0
15812850,Spain,Male,67,0,2,1,0
15596972,France,Male,38,0,1,0,0
15620579,Spain,Female,31,0,2,1,0
15768270,Spain,Female,31,0,2,0,0
15656597,Germany,Male,38,135559.8,2,1,0
15699446,Germany,Female,25,150355.35,2,1,0
15615004,France,Female,37,0,2,1,0
15704771,France,Female,35,133489.12,2,1,0
15588372,Germany,Female,37,105489.31,1,0,1
15681439,Germany,Male,25,60205.2,2,0,0
15607509,France,Male,38,0,2,0,0
15670343,Spain,Male,19,0,2,0,0
15597968,Spain,Male,50,0,1,0,1
15658432,France,Male,40,0,1,1,0
15616431,France,Male,33,0,1,1,0
15796957,Spain,Male,35,0,3,1,1
15815552,France,Female,42,112333.63,1,1,0
15631871,Germany,Female,57,116936.81,1,1,0
15635870,Germany,Female,50,117721.02,1,1,1
15596713,France,Male,37,165896.22,2,1,0
15684211,Spain,Female,44,153656.85,1,0,0
15760521,France,Female,50,94164,1,1,0
15608408,Spain,Male,39,0,2,0,0
15804721,France,Male,49,191808.73,1,0,0
15730272,France,Male,58,152199.33,1,1,0
15741988,Germany,Female,52,125396.24,1,0,1
15771728,Germany,Male,41,104405.54,3,0,0
15605113,France,Female,27,133801.49,1,1,0
15661945,Spain,Female,40,0,3,0,0
15783816,France,Female,28,0,2,0,0
15721207,Germany,Male,42,100047.33,1,0,0
15764072,France,Female,31,109848.6,1,1,0
15689412,France,Female,32,127849.38,1,0,0
15798385,Spain,Female,46,0,2,1,0
15775339,France,Female,29,95947.76,1,0,0
15585256,Spain,Male,26,0,2,1,0
15797329,France,Male,43,137638.69,1,0,1
15780220,France,Male,38,0,1,1,0
15648951,Spain,Male,41,0,2,1,0
15752409,France,Male,31,0,2,0,0
15807524,France,Female,44,0,2,0,0
15766649,France,Male,38,89416.99,1,0,0
15696812,Spain,Male,42,0,2,1,0
15581295,Spain,Female,45,0,1,0,0
15663234,France,Female,60,143262.04,1,1,0
15741417,Spain,Female,35,119656.45,2,1,0
15695174,France,Male,29,132954.64,1,1,0
15665168,Germany,Female,44,105206.7,2,1,0
15601503,Spain,Male,28,0,2,0,0
15706131,Spain,Female,37,83061.26,2,0,0
15782758,France,Male,40,147650.68,1,1,0
15591091,France,Male,44,73348.56,1,0,1
15715877,France,Male,28,0,2,0,0
15756918,France,Female,38,0,2,0,0
15746662,Spain,Female,27,116320.68,1,1,0
15626679,France,Male,33,0,2,1,0
15793343,France,Female,29,0,2,1,0
15576774,France,Female,38,0,2,0,0
15801316,France,Male,61,66250.71,1,1,0
15800514,Germany,Female,24,95675.62,2,0,1
15662232,Germany,Male,42,92616.64,2,0,0
15737778,Spain,Female,41,0,1,0,0
15782096,Spain,Female,36,0,1,1,1
15783522,Spain,Female,37,100565.94,1,1,0
15785373,Spain,Female,42,190305.78,1,0,1
15756272,Germany,Female,35,118536.4,1,0,1
15615245,France,Male,19,127649.64,1,1,0
15600174,France,Male,35,165358.77,1,1,0
15752956,Spain,Male,29,0,2,1,0
15644882,Germany,Female,36,78249.53,1,0,0
15766272,Germany,Female,61,125193.96,1,1,0
15800620,France,Female,29,0,2,0,0
15569764,Germany,Female,41,154007.21,1,0,0
15747458,Spain,Female,43,133214.88,2,1,0
15573171,Spain,Male,63,146202.93,1,1,1
15736769,France,Female,27,0,2,0,0
15763381,France,Male,30,90963.49,1,1,0
15814430,Spain,Male,41,0,1,0,1
15638607,France,Female,52,0,1,0,1
15737133,Spain,Male,68,114386.85,1,1,0
15613945,France,Female,26,0,2,0,0
15659937,France,Female,40,0,2,1,0
15765287,France,Female,38,0,2,0,0
15661723,Spain,Male,71,137260.78,1,1,1
15766064,France,Male,33,111060.05,2,0,0
15649616,Spain,Male,60,124447.73,1,1,1
15719017,France,Female,34,0,2,1,0
15720919,France,Male,42,0,1,1,1
15706706,Germany,Male,33,135310.41,2,1,0
15709653,France,Male,32,0,2,0,0
15805104,France,Female,73,0,2,1,0
15622442,France,Male,29,0,2,0,0
15572801,Spain,Male,34,139393.19,2,0,0
15767598,Spain,Male,28,0,2,0,0
15757897,France,Female,26,104258.8,1,1,0
15568104,France,Female,26,0,2,1,0
15763414,Germany,Male,32,113447.01,1,0,0
15732265,France,Male,33,0,2,0,0
15621974,Germany,Female,33,111063.73,2,0,0
15803947,Germany,Female,30,161378.02,1,0,1
15720706,Spain,Female,39,82766.43,1,1,0
15759290,Spain,Male,29,0,2,0,0
15651664,France,Female,61,104267.7,1,0,1
15795132,France,Female,25,91718.8,1,0,0
15811565,Spain,Female,47,63488.7,1,1,1
15713774,Spain,Female,46,12459.19,1,0,1
15691840,Germany,Female,37,159863.9,2,1,0
15682021,Germany,Male,23,104592.55,2,0,0
15612931,Spain,Female,50,132088.59,1,1,0
15676707,Spain,Female,39,0,2,0,0
15601383,Spain,Male,44,120654.68,1,0,0
15662662,France,Female,30,0,2,0,0
15752694,France,Female,32,83772.95,1,1,0
15590683,France,Female,31,172325.67,1,1,0
15773591,France,Male,46,117685.31,2,1,0
15723620,France,Male,41,0,2,1,0
15671779,France,Male,39,0,2,0,0
15672966,Spain,Female,64,0,2,1,0
15624667,France,Male,35,135871.5,1,1,0
15812888,France,Male,41,0,4,1,1
15724154,Germany,Female,49,128504.76,1,0,1
15749540,France,Male,36,0,2,0,0
15621063,France,Female,42,56228.25,1,0,0
15661626,Germany,Female,45,98792.4,1,0,1
15698703,Germany,Male,40,181768.32,2,1,0
15801431,Spain,Female,48,101198.01,1,1,0
15649451,France,Male,25,0,2,1,0
15626156,France,Female,60,0,2,1,0
15606158,France,Female,39,0,1,0,0
15589496,France,Male,34,139064.06,2,0,0
15730345,France,Female,35,104508.1,1,1,0
15572038,Germany,Male,35,113948.58,1,0,1
15643439,France,Male,47,0,2,1,0
15604158,France,Female,39,0,2,1,0
15657396,France,Male,31,0,2,1,0
15709478,Germany,Male,37,117524.72,2,1,0
15628824,France,Female,37,160389.82,1,1,0
15814519,France,Female,37,0,2,0,0
15636520,France,Male,27,125547.53,1,0,0
15794414,Spain,Male,46,92783.68,1,1,0
15643671,Germany,Male,49,97036.22,2,0,1
15700650,France,Male,34,0,2,0,0
15680224,France,Female,26,0,2,1,0
15784286,Spain,Male,40,102145.13,1,1,0
15693996,France,Female,33,113452.66,1,0,0
15764343,Spain,Female,46,155681.72,1,0,0
15704168,Germany,Male,38,127475.24,1,0,1
15680197,France,Male,41,0,2,1,0
15633729,France,Male,43,112751.13,1,1,0
15577683,France,Female,29,0,2,1,0
15800746,France,Male,45,144889.18,1,1,1
15788686,Spain,Male,40,0,2,1,0
15742798,France,Female,22,150126.44,1,0,1
15596647,France,Male,54,69712.74,1,1,0
15756070,Spain,Female,44,0,2,1,0
15775116,France,Male,31,0,2,0,0
15575428,Germany,Female,35,117438.92,2,1,0
15654074,France,Male,38,119315.75,1,0,0
15695872,France,Female,30,89571.59,1,1,0
15568885,Germany,Female,34,102251.57,1,0,0
15725036,France,Male,42,118546.71,1,1,0
15632665,France,Male,61,0,1,1,1
15571476,Spain,Male,38,103257.14,1,0,0
15776850,Spain,Female,43,124209.02,1,1,0
15623649,Spain,Male,32,0,2,1,0
15751131,Spain,Female,41,150302.84,1,1,0
15688128,Spain,Male,34,108653.93,1,1,0
15678412,France,Female,45,85325.93,1,0,0
15770291,France,Female,29,0,2,0,0
15583392,Germany,Male,37,135776.36,3,0,1
15690731,France,Male,40,131411.24,1,1,0
15697948,Spain,Female,36,0,2,1,0
15608328,Spain,Female,41,0,2,0,0
15766378,Germany,Female,45,106431.97,2,1,0
15600813,France,Male,50,90305.76,1,1,0
15706217,Germany,Male,28,117466.03,2,1,0
15601417,France,Male,32,148884.47,2,1,0
15610972,Germany,Female,44,91115.76,2,0,1
15674620,Germany,Female,37,77373.87,2,1,0
15785350,Spain,Male,23,104744.89,1,0,0
15749119,France,Female,31,0,2,1,0
15756535,Germany,Male,39,91538.51,1,1,0
15700965,France,Female,32,0,2,1,0
15791851,France,Female,34,185734.75,1,1,0
15717156,France,Male,30,143396.54,2,1,0
15740846,France,Male,40,125909.85,1,1,0
15573284,France,Female,45,0,2,0,0
15729083,France,Male,36,154525.7,1,1,0
15611612,France,Female,29,0,1,0,0
15694381,France,Male,51,100654.8,1,0,0
15651737,Spain,Male,44,83325.77,1,1,0
15663168,France,Male,35,110934.54,1,0,0
15643426,Spain,Female,36,113680.54,1,0,0
15618245,Germany,Male,31,117020.08,2,0,0
15717527,France,Female,49,145359.99,1,0,0
15793478,Germany,Female,39,151391.68,1,0,1
15642248,Spain,Male,66,123935.35,1,1,0
15640377,France,Female,36,0,2,0,0
15723950,Spain,Male,40,70291.02,1,1,1
15590327,Germany,Female,42,166031.45,1,0,0
15706199,Germany,Male,36,96643.32,1,0,0
15671514,Spain,Female,33,0,2,1,0
15727041,France,Male,71,0,2,1,0
15738063,France,Male,29,0,2,1,0
15711733,France,Male,48,0,2,1,0
15652320,France,Male,40,0,2,0,0
15634180,Germany,Male,26,97268.1,2,0,0
15694566,France,Female,42,0,2,0,1
15726103,Germany,Female,55,76296.81,1,0,1
15646351,Spain,Male,27,0,2,0,0
15730044,Germany,Female,42,64497.94,3,1,1
15795186,France,Male,38,0,1,0,0
15784890,Spain,Female,32,0,2,0,0
15694125,France,Male,57,0,2,1,0
15565891,France,Male,39,0,2,0,0
15674254,Spain,Female,45,0,2,1,0
15775206,France,Male,37,0,2,0,0
15797627,Spain,Male,54,134249.7,1,1,0
15649853,France,Female,45,0,1,1,1
15610379,France,Male,30,105443.68,1,1,0
15659800,Spain,Female,50,0,1,1,1
15716236,France,Male,35,0,2,0,0
15672053,Spain,Male,38,0,2,0,0
15663933,Germany,Female,35,86147.46,2,0,1
15814236,Spain,Female,38,96939.06,1,1,0
15583597,Spain,Male,47,106758.6,1,1,0
15607395,France,Female,33,112528.65,2,0,0
15694556,France,Male,60,116563.58,1,0,1
15744109,France,Male,32,0,1,1,0
15800688,Spain,Female,42,0,2,0,0
15810878,Spain,Female,38,141786.78,1,1,0
15587835,France,Male,41,136416.82,1,1,0
15763515,France,Male,30,0,2,0,0
15725882,Germany,Female,40,133245.52,2,1,0
15788022,Germany,Female,41,90757.64,2,1,0
15663917,France,Male,43,92350.36,1,1,0
15656865,Germany,Male,69,78778.49,1,1,0
15667971,Germany,Female,34,102143.93,2,1,0
15800366,France,Male,29,0,1,1,0
15717231,Germany,Male,37,98459.6,1,0,0
15643188,Germany,Female,47,114603.76,2,0,1
15671351,Spain,Male,35,0,2,0,0
15573628,Germany,Female,51,148074.79,1,0,1
15698953,Spain,Male,36,0,3,1,1
15753888,Spain,Female,62,108004.64,1,1,1
15737961,Germany,Female,29,107712.57,2,1,0
15801701,Spain,Male,35,0,2,1,0
15684419,Spain,Female,37,0,3,0,0
15794266,France,Male,32,145303.52,1,0,0
15810711,Germany,Male,37,138476.41,2,1,0
15771270,France,Female,27,127471.56,1,1,1
15607786,France,Male,26,156551.63,1,1,0
15624519,Germany,Female,49,97092.87,1,0,1
15799910,France,Male,32,0,2,0,1
15602479,Spain,Male,37,129312.79,1,1,0
15617419,Germany,Female,29,100315.1,2,1,0
15657603,France,Female,35,81684.97,1,0,0
15570379,Spain,Male,51,88827.53,1,0,1
15772996,Germany,Male,40,152092.44,2,1,0
15729574,Spain,Male,71,0,2,1,0
15737267,France,Female,49,0,1,0,1
15799128,Spain,Female,38,102406.76,1,1,0
15813327,France,Male,21,109130.96,2,1,0
15711921,France,Male,29,0,2,1,0
15654300,Germany,Male,33,75242.28,1,1,0
15569945,Spain,Male,29,0,2,0,0
15569666,France,Female,45,0,1,0,1
15681887,Germany,Male,33,129142.54,2,1,0
15608873,France,Male,51,0,1,0,0
15762091,Germany,Female,22,139129.92,1,1,0
15722053,Spain,Male,33,0,2,1,0
15782100,Spain,Male,22,66483.32,1,1,0
15765300,Germany,Male,40,62389.03,3,0,1
15743570,France,Female,34,0,2,1,0
15608541,France,Male,46,91857.66,1,0,1
15750671,Spain,Male,31,0,2,0,0
15813659,France,Female,56,0,1,0,1
15757867,France,Female,30,176173.52,1,0,1
15652914,Spain,Male,38,0,1,1,0
15723818,France,Female,37,131834.76,2,0,0
15713819,France,Male,48,92347.96,1,1,0
15656484,France,Male,40,0,2,1,0
15778515,France,Male,40,95297.11,1,0,0
15803840,France,Female,32,0,2,0,0
15735339,France,Male,39,0,1,0,0
15600392,France,Female,53,123845.36,2,1,1
15625740,Germany,Male,62,143426.34,2,1,0
15663817,France,Male,46,0,1,1,0
15734461,Germany,Male,31,112708.2,1,1,0
15780142,France,Male,43,100013.51,1,0,0
15709920,France,Female,33,208165.53,1,0,1
15684248,Spain,Male,21,0,2,1,0
15643158,France,Female,40,0,1,0,1
15693902,France,Male,19,0,2,1,0
15578307,France,Female,33,121685.31,2,1,0
15585379,France,Male,39,111525.02,1,0,0
15758510,France,Male,26,0,2,0,0
15692918,Germany,Male,36,113546.3,1,1,0
15705301,France,Male,41,95696.52,2,1,0
15718231,France,Male,28,88963.31,2,1,0
15567991,Spain,Male,31,144880.34,2,1,0
15772650,France,Male,55,136576.02,1,1,1
15574795,France,Female,38,63093.01,1,1,0
15706036,Germany,Male,38,132271.12,2,1,0
15723856,France,Female,29,88814.4,2,1,0
15812920,Germany,Male,40,90594.55,1,1,0
15691287,Germany,Female,33,141816.25,1,0,1
15804797,France,Female,54,138547.97,1,1,1
15708650,France,Female,31,52192.08,2,1,0
15712777,France,Male,38,124976.19,1,0,0
15786469,France,Female,34,0,2,0,0
15669219,Germany,Male,35,104356.38,1,0,0
15641004,Spain,Female,48,150315.92,1,1,0
15648067,France,Male,39,129299.28,2,0,0
15704014,Germany,Male,37,140950.92,2,0,0
15645136,Spain,Male,30,128065.12,1,0,0
15709604,France,Male,23,107433.48,1,0,0
15713637,France,Male,34,117468.67,1,0,0
15793901,France,Female,27,0,2,0,0
15569759,France,Female,27,0,3,0,0
15712930,France,Male,42,0,1,0,0
15586504,France,Male,40,0,2,0,0
15677317,France,Female,29,153040.03,1,1,1
15664270,Germany,Male,45,142084.04,4,0,1
15731519,France,Female,30,0,2,0,0
15745623,France,Male,32,112079.58,1,0,0
15813862,Spain,Male,66,132044.6,2,1,0
15641934,Spain,Female,46,66582.81,1,0,1
15713043,France,Female,33,0,2,1,0
15700749,France,Female,39,0,1,1,0
15697567,France,Male,33,0,2,1,0
15715414,France,Female,38,102895.1,1,0,0
15639530,Spain,Male,42,0,1,1,0
15726058,Germany,Male,27,117578.35,2,1,0
15725665,France,Male,47,198546.1,2,0,1
15698872,Spain,Female,39,0,2,0,0
15812184,France,Female,31,0,1,0,0
15742609,Germany,Male,28,116623.31,1,1,0
15815043,Spain,Male,49,0,2,0,0
15640648,France,Male,36,0,2,1,0
15627203,Spain,Male,54,0,1,1,0
15786196,France,Female,44,105770.7,3,0,1
15612095,France,Female,48,0,1,0,1
15674368,France,Female,39,94435.45,2,1,0
15783477,Germany,Female,39,112889.91,1,1,0
15757559,France,Female,53,0,2,0,1
15591036,Germany,Female,43,127940.47,1,0,1
15761241,Germany,Female,36,129745.1,1,1,0
15695078,France,Male,32,0,2,1,0
15645744,France,Female,30,0,2,1,0
15566988,Germany,Female,46,141535.52,1,0,1
15749300,France,Female,47,139914.27,1,1,0
15594340,France,Male,41,120243.49,1,0,1
15607065,France,Male,34,91835.16,1,0,0
15778089,Spain,Male,37,0,2,0,0
15773723,Spain,Female,22,67178.19,1,1,1
15697035,Spain,Female,31,0,2,0,0
15679668,Spain,Male,38,115378.94,1,1,0
15709861,Germany,Male,30,127786.28,2,1,0
15791958,France,Female,41,0,2,1,1
15791030,France,Female,33,64900.32,2,0,0
15695339,Germany,Male,53,109172.88,1,0,1
15658813,France,Female,55,0,2,1,0
15715709,Germany,Male,43,114091.38,1,1,0
15722533,France,Female,40,0,2,1,0
15683118,France,Male,32,0,2,0,0
15672798,France,Female,45,145933.27,1,1,0
15680112,Germany,Female,35,131504.73,1,0,0
15714575,Germany,Female,44,107926.02,1,1,1
15806808,Germany,Female,57,112281.6,3,0,1
15590637,France,Male,41,0,2,1,0
15657535,Spain,Male,29,0,1,1,1
15696141,Spain,Female,31,0,1,0,0
15811947,France,Male,33,124781.67,1,1,0
15649024,France,Female,39,132865.56,1,1,1
15594928,Germany,Female,38,129055.13,1,0,0
15765532,Germany,Male,76,96166.88,1,1,0
15741719,France,Female,40,165298.12,1,1,0
15665629,Spain,Female,33,0,2,0,0
15728917,France,Male,48,120682.53,1,0,1
15762993,Spain,Male,32,102773.15,2,1,0
15571193,Germany,Male,42,144386.32,1,1,1
15653521,Germany,Female,40,104449.8,1,1,0
15802220,Spain,Male,35,137102.65,1,0,0
15644132,France,Female,30,142475.87,1,1,0
15600832,France,Female,43,0,1,0,0
15797919,Spain,Male,37,103195.2,2,0,0
15603743,France,Male,28,112070.44,1,1,0
15579714,France,Female,29,0,2,1,0
15634295,France,Male,35,96473.59,1,0,0
15786680,Spain,Male,37,0,2,0,0
15623499,Germany,Male,49,108437.89,1,0,1
15691823,France,Male,37,153195.59,1,1,0
15809279,France,Male,45,96877.21,1,1,0
15758039,France,Male,44,0,2,1,0
15807163,France,Female,38,0,1,0,1
15631639,France,Female,40,95452.89,1,1,0
15713770,Spain,Male,41,63873.56,1,0,0
15698167,France,Female,24,148298.59,2,0,0
15781710,Spain,Female,31,0,2,0,0
15801296,Germany,Female,37,143258.85,2,0,0
15704378,Germany,Male,37,121342.24,1,1,0
15767891,Germany,Female,28,99152.73,2,0,0
15640667,France,Female,41,0,2,0,0
15702145,Spain,Male,33,68423.89,1,1,0
15679738,Spain,Female,35,0,1,0,1
15636634,Germany,Female,25,79656.81,1,0,0
15809227,France,Male,35,0,2,1,0
15601811,France,Female,53,110240.04,1,0,1
15625494,France,Female,32,125321.84,2,1,0
15723737,France,Male,27,0,1,0,0
15682955,France,Female,32,84378.9,1,1,0
15758856,France,Male,45,0,2,0,0
15746065,Germany,Male,35,136281.41,2,1,0
15783865,France,Male,59,119380.37,1,1,0
15745455,Germany,Male,62,108716.59,2,1,0
15583033,France,Female,20,0,2,1,0
15644212,Spain,Male,28,0,2,0,0
15735688,France,Female,31,106596.29,1,0,0
15658577,France,Female,37,99546.25,3,1,1
15606887,France,Female,30,0,1,0,1
15783026,France,Female,41,0,1,0,0
15579892,Spain,Male,19,112615.86,1,1,0
15802088,Spain,Female,22,0,1,1,0
15589323,France,Female,24,0,2,1,0
15636395,France,Female,31,0,2,0,0
15712772,France,Male,28,75381.15,1,1,0
15700937,Spain,Female,24,0,2,1,0
15766659,Spain,Male,33,0,2,0,0
15814033,Spain,Male,38,0,2,0,0
15783007,Germany,Female,45,123086.39,1,1,1
15654183,France,Female,26,0,2,0,0
15609899,Spain,Male,37,0,1,0,0
15747323,Spain,Male,48,109472.47,1,0,1
15582591,Spain,Male,59,155766.05,1,1,0
15738835,Germany,Male,38,101985.81,2,0,0
15782404,France,Female,34,96019.5,1,0,0
15697480,France,Male,30,0,2,1,0
15697045,Spain,Female,35,0,2,1,0
15781234,France,Female,35,147900.43,1,0,0
15579891,France,Male,52,100755.66,1,1,0
15805690,Spain,Female,35,0,1,0,1
15612139,France,Female,33,83036.05,1,1,1
15568834,Spain,Male,27,125427.37,2,0,0
15709917,France,Female,46,98202.76,1,0,0
15718843,Spain,Male,41,72509.91,1,0,0
15799494,Germany,Male,44,140393.65,2,1,0
15673439,Spain,Female,50,142644.64,2,1,1
15669011,France,Female,44,23503.31,1,1,1
15581388,Spain,Male,33,145729.71,1,0,0
15743153,Germany,Female,40,122295.17,2,1,0
15579787,France,Male,39,0,2,0,0
15759966,Spain,Female,36,119799.27,2,0,0
15601045,Spain,Male,37,163708.58,2,0,0
15764021,France,Male,34,61687.33,2,0,0
15687218,France,Female,27,79144.34,1,1,0
15626452,Spain,Male,32,0,2,1,0
15700964,Germany,Female,27,104848.68,1,1,0
15768887,Spain,Male,26,0,2,1,0
15735358,Spain,Male,46,0,1,1,0
15749472,France,Male,45,0,1,0,0
15685872,France,Female,29,146652.01,1,1,0
15760851,France,Male,31,0,2,0,0
15734588,France,Male,46,0,2,1,0
15784594,Germany,Female,37,130622.34,2,1,0
15606435,Germany,Male,69,187013.13,2,1,0
15790247,Spain,Male,40,0,2,1,0
15676433,France,Female,36,0,1,0,0
15625905,Spain,Male,41,0,2,0,0
15626414,France,Male,44,98862.54,1,0,0
15623220,Spain,Female,45,0,2,0,0
15752857,Germany,Male,52,98443.14,2,0,0
15677908,Spain,Male,42,0,2,0,0
15773013,France,Female,47,0,1,1,1
15623972,Germany,Female,23,123575.51,1,1,0
15738627,France,Male,25,0,2,1,0
15643392,France,Male,31,105239.1,1,1,0
15684868,Germany,Male,56,110993.79,1,0,1
15627854,Spain,Male,44,0,2,1,0
15669253,Spain,Male,39,157691.98,2,0,1
15758023,Germany,Male,47,105245.21,1,0,1
15574558,Spain,Male,32,0,2,1,0
15635256,France,Male,31,117687.35,1,1,0
15680399,France,Male,23,0,2,0,0
15674720,Germany,Female,37,123067.63,1,1,1
15580249,France,Male,45,0,1,0,0
15675431,France,Female,34,0,2,0,0
15698285,France,Female,41,101457.14,1,1,0
15810775,Spain,Male,52,100549.43,2,1,0
15678173,Spain,Male,35,174588.8,2,1,0
15665222,Spain,Male,52,121161.57,1,0,0
15803908,France,Male,45,0,2,1,0
15586039,Germany,Female,36,90063.74,2,1,0
15802570,France,Female,45,0,2,1,0
15781451,France,Male,42,134936.97,2,0,0
15721019,France,Female,24,110495.27,1,0,0
15738588,Germany,Female,37,133200.09,1,0,0
15730657,France,Female,41,82596.8,1,1,0
15739292,Germany,Male,31,103837.75,1,1,0
15725945,Spain,Female,42,0,1,0,1
15813159,France,Male,52,93590.47,1,1,1
15636820,Germany,Male,40,104149.66,1,0,0
15603880,Germany,Male,38,114141.64,1,1,1
15619494,Germany,Female,31,117153,1,1,0
15596992,Germany,Male,45,156353.46,1,0,1
15735025,Spain,Male,37,175534.78,2,1,0
15730759,France,Female,27,135637,1,0,1
15752912,France,Female,30,0,2,0,0
15711316,France,Male,27,0,2,1,0
15738785,France,Male,26,0,2,1,0
15777896,Germany,Female,33,83415.04,1,1,0
15628963,Germany,Male,43,141859.12,2,1,0
15742126,Germany,Male,38,132767.66,2,1,0
15575623,France,Female,31,110635.32,1,0,0
15741652,Spain,Male,37,177657.35,1,1,0
15738884,Germany,Male,41,157777.58,1,0,0
15615050,Germany,Male,47,107915.94,2,1,1
15803005,Germany,Female,57,86568.75,1,1,0
15743498,Germany,Male,52,137755.76,1,0,1
15720463,France,Male,30,137262.71,2,0,0
15588695,Spain,Male,32,0,1,1,1
15665802,Spain,Female,36,0,2,1,0
15571144,France,Male,28,0,2,1,0
15750731,Germany,Male,50,116309.01,1,0,1
15605134,France,Female,34,131244.65,2,0,0
15626044,Germany,Male,28,125155.83,2,1,0
15737910,Germany,Male,35,140691.08,2,0,0
15761076,France,Male,41,58820.32,2,1,0
15710105,Germany,Female,26,105099.45,1,1,1
15577402,France,Male,31,0,2,1,0
15803337,France,Male,23,168372.52,1,0,0
15654372,Germany,Male,34,94682.56,2,0,0
15585867,Spain,Male,36,0,2,1,0
15662488,France,Female,44,0,2,0,1
15604813,France,Male,40,0,2,1,0
15611644,France,Male,73,146329.73,1,1,0
15674928,Spain,Male,37,0,2,0,0
15656100,France,Female,49,167962.7,1,0,0
15764293,France,Male,33,0,2,1,0
15636423,France,Male,40,0,1,1,0
15607629,France,Male,48,0,2,0,0
15577313,France,Male,44,116967.68,1,0,1
15714493,Spain,Female,33,0,2,1,0
15643359,Spain,Male,32,0,1,1,0
15687913,Germany,Female,34,93244.42,1,1,0
15790935,France,Female,29,0,2,1,0
15708693,France,Female,33,0,2,0,0
15672016,France,Male,35,0,2,1,0
15727605,Germany,Male,43,80442.06,2,1,0
15651144,Germany,Female,35,150561.03,2,0,0
15749401,France,Male,60,0,3,1,1
15691874,France,Female,34,125474.44,1,0,0
15620735,Germany,Female,33,127076.68,2,0,0
15769781,Spain,Female,25,0,2,1,0
15624611,Spain,Male,37,128650.11,2,1,0
15773071,Spain,Female,33,145580.61,1,1,0
15720371,France,Female,51,0,1,0,1
15717984,France,Male,47,144900.58,1,0,1
15806407,France,Female,37,0,2,0,0
15785042,France,Female,31,97588.6,1,0,0
15809302,France,Male,24,0,2,1,0
15677550,France,Female,38,0,2,0,0
15654096,Germany,Female,24,122200.31,2,0,0
15617320,Spain,Female,46,151709.33,1,0,0
15653065,Spain,Female,22,0,2,0,0
15649112,Spain,Female,33,122134.4,2,1,0
15690526,Germany,Male,31,137260.45,2,0,0
15806945,France,Female,30,88594.14,1,0,0
15670066,Spain,Male,34,0,2,1,0
15625761,Germany,Male,41,127205.32,4,0,1
15761525,Spain,Female,31,96997.09,2,0,0
15735080,France,Female,64,0,1,1,0
15619537,France,Male,31,142200.19,2,1,0
15598162,Germany,Female,39,160761.41,1,1,0
15694300,France,Male,26,0,2,0,0
15637235,Spain,Male,33,0,2,0,0
15612444,France,Male,29,0,2,0,0
15626457,France,Male,31,116234.61,1,0,0
15627995,Germany,Female,26,155143.52,1,1,1
15706128,France,Female,21,0,2,0,0
15666430,France,Male,38,0,2,0,0
15627385,France,Male,34,84009.47,1,1,0
15581323,Germany,Female,28,139246.22,2,0,0
15608109,Germany,Male,58,170113,2,1,0
15801942,Spain,Female,41,0,3,1,1
15567431,France,Male,64,145578.28,1,1,0
15810167,Spain,Male,75,126273.95,1,1,0
15644501,France,Female,26,162482.76,1,1,0
15785290,France,Male,29,0,1,0,0
15611157,France,Female,32,87814.89,1,0,0
15673837,Spain,Male,61,113858.95,1,1,0
15656822,Germany,Male,43,87612.64,4,1,1
15580560,France,Female,73,0,1,1,0
15760641,Germany,Male,26,106648.98,1,1,0
15587584,Spain,Male,31,0,2,1,0
15604146,Germany,Female,38,103653.51,2,1,0
15813974,Germany,Male,37,116880.53,1,0,1
15746986,Germany,Female,40,97990.49,2,0,0
15759741,Germany,Female,34,150635.3,1,1,0
15734892,Spain,Male,37,0,2,1,0
15797194,France,Male,39,129674.89,2,0,0
15723786,France,Female,37,0,2,0,0
15642726,France,Male,53,83568.26,1,0,0
15664339,Spain,Male,48,178144.91,2,0,1
15754526,Germany,Male,36,147137.74,1,1,0
15703037,France,Male,37,0,1,1,1
15751412,France,Male,36,114370.41,1,1,0
15609558,Germany,Female,47,108289.28,2,1,1
15572408,Germany,Male,39,149887.49,2,0,0
15613923,Spain,Female,43,170172.9,1,1,0
15747000,France,Male,27,0,2,1,0
15731781,France,Male,43,0,2,0,0
15727198,Germany,Female,28,64808.32,2,0,0
15794273,France,Female,56,62732.65,1,1,0
15804950,France,Female,41,0,2,1,0
15576304,France,Male,29,95167.55,1,1,0
15645200,Germany,Female,54,152508.99,1,0,1
